group_0,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19
20138,19901,6087,4674,8110,7224,4717,11898,20369,13556,15870,25347,19059,3465,21349,4266,17949,23001,1047,1050
3402,13715,24561,25288,19782,13150,20372,20839,11430,3659,16474,12619,15295,14182,15106,18446,15927,3154,1754,6622
16840,2806,9022,9145,5631,21189,1655,25007,24357,14732,22586,10423,9861,4143,15929,11616,21563,10993,11891,15999
14123,11042,25750,12200,3809,1725,11633,9964,23810,16859,11903,25100,3126,25862,21658,5297,9349,16198,16765,15950
14616,8927,11730,20837,18302,6115,3076,17891,24495,9364,23689,80,22730,15048,3599,19219,6537,13115,17909,6315
25384,12135,22512,25241,14165,14356,4117,1383,16178,7308,10683,16853,1888,10000,3221,14832,22094,1652,13036,15730
4976,11345,11549,22122,21138,12114,10431,11815,5669,4487,25066,11655,19296,23297,18248,222,16434,22436,24916,15228
25131,7190,10648,4785,3441,13774,4868,6507,5321,17911,21055,20512,12844,13442,5812,7853,2336,20103,22633,5520
3249,19404,9387,6071,17825,2582,19517,5680,7601,14020,25399,7541,22917,25123,20486,21617,15671,24923,5679,11617
14906,11470,8221,21664,17622,9686,4114,8437,2390,22552,11532,15354,12738,15959,7461,19722,7505,9967,20734,2406
4850,11681,6308,9077,22517,1450,17920,142,683,7288,7570,6493,13178,23505,21481,13750,753,21469,21026,12468
15864,736,16891,1522,18963,3795,5895,16958,11467,8026,25887,16527,10337,9362,8715,19349,12909,9488,20529,2570
20630,14224,14172,4201,25843,298,19516,4421,20570,5002,6869,16425,574,2692,3579,4904,2829,11310,439,12490
15717,9752,19261,668,25441,8851,18470,19680,4719,10554,2366,14312,20250,22960,24828,11535,12332,7198,14025,14452
2507,14828,18071,4178,5347,20949,22922,4826,16909,2663,686,18628,17089,25043,24913,7705,78,22338,13386,11112
11311,22620,20445,11177,11115,8522,25911,12810,25702,4833,7684,17441,19272,5329,24617,7001,3564,15767,13597,7743
20649,9004,24062,18056,17680,20383,22739,17358,564,19445,476,20112,15412,11493,19985,4467,8350,17377,18454,8154
6536,9743,24594,8364,14449,16296,12637,25673,13451,5734,14233,17209,9599,6213,14170,9378,892,3780,11565,25567
5723,4583,5495,8525,25576,18441,1061,2106,23134,3364,1276,4019,25354,12283,4948,13848,25048,310,18919,4211
25587,8760,19825,16826,18831,10645,19689,4779,11220,19206,11506,24703,9793,6244,650,16511,15551,24767,6007,15491
22071,1728,25812,6333,19332,13530,25789,2591,7463,8341,20769,15854,11023,22921,4317,21665,24941,9590,11237,7341
24423,23511,22930,532,9694,2189,7909,13644,17525,778,21885,18409,297,21711,13078,6033,2313,13379,1546,11000
7024,13955,18917,15713,9354,23557,11921,13078,8102,22659,10342,21058,24156,14294,11471,17503,8715,15913,12312,25622
2599,11229,3410,4596,11936,11622,12082,11634,9357,24163,23480,4427,3656,6491,16453,19638,14822,20575,11895,18586
19623,19092,25315,14914,18290,9344,25278,16306,17708,12180,19085,16572,23040,475,6173,23395,8919,19107,2432,2018
22138,3903,19786,24336,9230,18562,8826,22170,21799,13980,4187,14716,7836,13202,10173,2712,12396,1611,22285,25814
4141,23694,11203,10312,12242,13329,15135,9551,5068,11972,3570,18374,22417,1909,7543,4938,9433,12244,20636,17034
9360,4373,5757,17517,10004,10466,8105,17470,17288,24969,2259,19349,2485,21172,20048,8215,20348,18367,19920,966
1638,15801,21820,13945,5198,2781,7124,18702,22150,19506,19139,8971,17401,974,16480,21180,11715,6565,6540,24570
25260,20575,23652,25226,18146,7127,15821,14672,6243,9093,7165,24501,6569,2834,17206,19875,11780,10344,15496,277
19070,18173,17439,7508,2148,10604,3403,5856,11785,10930,25310,24570,4216,1041,16290,16504,1434,21763,15111,5545
308,8850,15041,7947,15993,12110,2542,17550,22930,12449,1343,9942,16107,13212,15016,14273,3991,414,17599,22956
22428,9881,15688,18477,15754,17420,14583,11684,25933,2709,11380,7264,2002,5180,18982,16056,21201,25477,13840,3029
21231,24620,23674,16313,17686,23060,22032,22982,10423,21025,24605,12023,1121,25421,19369,13354,1709,6505,24273,779
16520,16142,19708,7389,15083,883,23099,10633,15394,16538,17951,13547,19115,8921,14120,7198,16451,668,8906,1941
24105,16751,18105,11896,10008,14432,4012,24888,11583,23396,25120,20577,22635,22253,10125,10287,15544,24161,17958,2395
11225,25630,19183,7853,23776,22345,8137,24062,18694,20470,18889,12819,9135,2269,975,14870,20819,13153,13952,10528
15754,14410,10702,14517,22089,24773,15234,22476,18907,3253,4946,11565,14625,22221,17896,21249,21127,4266,6283,2729
6806,10120,11466,7329,16185,14169,10489,18724,17878,15197,24220,25869,11119,9081,1031,20149,1026,23146,17946,7076
14137,23222,25467,10247,12809,18078,16049,13505,16539,25436,9837,5986,706,20357,8967,12907,4609,20557,21127,18486
24637,21169,5940,8757,4927,14563,20454,20487,18393,25541,18487,15117,14057,4816,2243,7456,17616,8506,16829,20923
11516,2588,22391,14429,14726,219,4539,7730,18356,20923,11621,2583,8485,17373,16684,15042,1105,10922,9991,12409
5317,24761,1404,13181,3009,24178,5157,24960,5483,24399,22658,4639,10892,3049,21385,9517,22390,17249,2588,8213
22634,11547,2445,22048,2879,25674,7843,15820,1153,18233,7021,19601,19021,2721,18201,12426,16834,10977,12510,13573
11699,2680,12726,11476,17330,9358,23363,3871,17978,24214,16679,330,22858,24748,8602,20510,9078,2143,11770,12361
15681,11495,3633,13391,10324,12613,7202,14518,19770,12435,17814,4684,4779,6405,7118,17530,21498,16101,8038,20614
1991,17761,7624,8545,11275,12077,22144,10588,19452,5887,12825,13974,21970,24311,24313,13906,13997,24682,1870,19129
9430,4806,21676,11291,23765,6903,14168,19653,17364,4359,13113,3412,24037,20148,17607,1112,5799,3498,24037,13191
13435,839,4759,3931,15699,12091,6783,5128,22759,22391,21324,18060,7070,11924,13040,1539,12131,21470,18040,12615
25833,25804,18404,7529,17244,10026,7804,20985,4190,10774,24782,6025,19372,23435,22701,13222,5957,6363,19241,12733
11431,4010,17481,7667,17842,17470,18361,18455,573,7626,20062,10371,1028,5702,22906,19179,7741,6738,20847,10100
25442,391,2210,21645,25494,14615,873,6215,10867,18798,19170,23545,8411,23392,24687,22963,14838,14172,24527,15255
20428,16929,19648,8691,17128,9065,4163,9205,18135,24909,13669,16654,20449,774,1263,22482,19151,7207,11467,11184
9329,20632,5910,19905,22646,7498,23163,21238,24383,5845,14466,18057,16553,23320,3552,7967,22424,6148,18834,21473
5492,987,765,4112,21683,3794,3243,11996,18882,12125,16287,6526,12652,4968,16627,17888,12907,17900,16056,2649
8151,7714,14855,18887,17982,21362,15078,15714,5877,3955,14471,16806,21508,22838,9617,25657,15550,11021,19018,16717
12159,13566,6137,7448,17768,562,19476,1580,8149,1488,23691,1658,14784,1090,18440,19636,22360,19455,6084,13909
14498,10459,559,1001,15984,13413,5534,18575,6214,12905,21992,19354,25023,11793,10637,21601,1396,14792,4642,25215
9669,23070,11510,10979,13050,25782,10382,10775,17416,7932,25886,2376,8028,3700,861,7130,260,6997,25865,12170
8334,6973,11582,8767,6932,12968,11953,7145,13638,4876,4922,25132,2206,12029,3773,19365,11925,19230,9354,19687
7455,9356,15587,5913,1138,20410,17883,1659,24329,15639,12896,18853,5332,14166,1737,5126,350,23663,17248,7096
17005,21748,17099,13643,5026,22349,8955,21061,4817,18669,25007,25210,19226,15231,4601,3440,23321,19061,24742,7633
22484,14006,19856,12516,422,23591,4209,24398,25500,8987,3891,5184,13711,22713,11453,426,14212,19406,25540,14977
7298,10380,3977,14345,9059,11866,24680,19164,25764,25492,23103,20681,13425,20974,24889,18669,16142,7858,5573,13998
17930,428,14702,24891,11202,11309,24714,6814,8964,23582,4691,19128,22203,8855,21958,7965,19006,6689,25756,16570
14224,1263,5539,7955,19480,16590,5004,13728,10169,14592,9565,21373,9834,8926,5445,12176,25497,19519,21664,24777
10342,21508,24271,16117,20736,11354,7096,16278,16609,19069,319,1568,7109,8191,7247,23362,16158,25168,9167,24678
24790,9443,23994,10023,14164,16318,10609,3709,18666,16421,5660,20418,5950,11118,13451,7610,8528,22690,20298,15461
24735,20126,433,10477,43,20501,23085,2581,3704,5554,21302,19222,24617,23482,3006,24259,7694,8960,960,22798
6652,3237,23214,21938,21970,25379,5423,25834,9612,11173,18913,400,16889,4779,23530,15642,21947,20570,7094,17318
17396,19050,2740,12979,9531,16782,2834,22497,17064,3618,711,1375,1525,17653,6407,13526,16746,24666,695,3147
25571,7935,9914,1054,8693,1485,3771,17838,11870,25808,14203,629,19779,25259,20577,21908,20141,17247,14071,6206
6578,16670,2704,10150,11481,24958,9571,58,8587,155,3775,23251,5528,20191,6155,15148,11585,2226,19129,10713
2446,268,10334,12832,9267,1370,16182,19341,16243,14335,24342,8559,19941,5034,19047,12524,15293,23463,4213,8797
18455,1072,2900,25832,13023,18065,9980,1045,18222,4576,18450,9786,14199,2016,10940,24207,6184,23039,5517,22879
17031,25809,22823,18347,112,7437,3893,16281,23062,19418,1264,24336,1508,11710,17913,21906,9125,2916,9816,22861
10439,6767,1975,21647,15585,13788,3169,23559,25907,12795,24949,15989,6023,14965,4638,7165,24898,25573,24828,1587
19990,666,22410,4882,10334,14233,19337,674,2924,16381,13942,17770,16037,23263,8839,17949,11620,2702,1651,7374
24138,20079,15550,15753,6819,24898,23566,12142,18563,5383,14954,2151,10004,16822,4446,1680,16586,3028,12211,5318
22896,7174,21823,15300,3333,23177,18914,20259,6058,8592,25372,15363,21585,1054,11621,11955,3700,11435,3915,15176
14634,11111,18558,9989,4191,25296,14683,16109,8125,22196,8245,16023,4796,4440,14103,16143,3863,18273,10915,25495
16380,16684,436,17573,23676,10088,16734,4459,22428,1199,13635,20830,8137,2707,6461,10460,15471,22054,2735,21352
19736,187,729,2403,9697,15444,7884,11630,5370,1155,11045,2035,13671,12321,19126,2299,22739,18819,287,7952
16182,3224,18667,13641,1083,19247,14705,15853,20736,24489,11771,8267,9444,21905,2018,8363,22706,12701,14257,5835
11678,3525,13674,9229,3776,24150,11326,1417,604,4959,19048,20937,5721,6944,18736,5200,17007,7128,4463,489
8949,8902,5851,17268,12418,21459,12355,10879,9564,20618,4210,20240,25453,5206,5086,15691,17158,5315,13352,11323
9238,23980,20118,8970,11339,5765,8099,8273,24265,1353,19098,490,18185,11831,10597,1313,16953,25672,9134,8882
20208,15741,14647,5136,20216,23727,4771,17528,7171,16148,17175,3568,3739,10395,11012,16633,22159,22061,13313,16657
10065,21845,10149,14795,1010,18184,5453,18666,17697,12820,11346,7736,6170,16891,7152,15254,24336,994,19253,13611
10771,10003,24076,23573,16588,7895,20722,2930,8288,4141,11960,6378,19194,23826,4202,4247,24416,5701,20372,17057
23741,22040,2193,12280,23982,24015,357,14380,19643,22311,16318,18235,10242,10356,7245,8097,3581,15929,17588,17462
20558,542,7934,4445,24157,3415,20209,12720,6604,428,13762,636,23974,4046,19646,4628,18468,15088,22537,4212
12999,16918,15064,6648,19640,19665,22583,25468,21080,9010,15070,14213,5218,8935,7552,25046,6678,24017,16249,8148
11423,7131,5900,17275,9959,4150,24621,13965,6091,13695,21809,6873,540,15873,7960,3855,6144,8696,16523,22786
10985,4186,17274,20903,13683,3654,15233,19019,19902,3603,12566,8739,4351,15671,21329,7984,12248,1361,20355,9894
8504,1688,7079,20145,8978,25217,12774,3906,6768,8631,11264,16065,6449,2955,18426,13338,24511,203,19320,312
20101,2696,6219,11951,9467,988,9312,1917,1893,12567,3302,3698,24089,24217,16760,20898,18246,2384,25412,9658
2512,6749,5473,25933,20404,10824,24601,14797,11386,24515,18166,1740,13877,2820,16590,25189,24953,6605,21831,16822
22610,14002,21850,13864,20113,12294,5532,5933,9786,17390,897,11916,4497,25052,7758,2481,8611,6522,12602,15309
9061,18559,19749,5920,9340,7775,4861,5719,15374,9092,933,2288,23323,9255,19725,11788,5113,4293,15426,2436
21240,16971,15766,4006,2715,5315,8978,8660,20964,15876,14175,21789,16315,14551,3477,13066,5325,7934,2880,21311
2026,22522,19542,4058,8595,17658,17503,4641,23462,7389,21234,19757,17365,22720,24740,18376,17645,5607,20641,20524
12257,3732,1920,24179,8985,24368,2029,16615,15407,8969,24428,8482,3316,702,21191,25508,22187,6910,3639,3274
15942,19328,2179,13305,5276,9402,15273,18176,9901,16507,7127,17518,16740,961,25312,12980,8671,1945,2262,6327
15548,15077,2316,22079,13698,21199,12485,23955,311,13434,7965,25117,7015,24574,14599,4876,4244,15136,5782,7454
21653,15578,12168,4220,14752,18960,6339,14449,12680,19096,11963,6359,8876,24106,582,2303,13069,16549,18447,15109
17616,7518,24426,20720,2991,16786,4078,1110,5215,14110,7055,1282,11182,19015,21713,1107,22303,3864,16820,15312
25800,11286,758,23939,4119,20547,20607,19222,8488,1271,18959,12979,19800,294,15471,23602,7876,21122,20980,3592
14804,25685,17854,16823,6266,20537,8964,8013,21033,1231,5314,24272,23659,10380,18303,18587,86,5155,13843,17117
23430,1719,3078,17189,17994,23630,8423,3090,25357,18766,23958,3504,12549,2119,24959,13309,19554,14298,22528,1848
14697,4851,3643,14993,9208,14586,18062,16588,16930,12393,838,4838,23300,6843,5687,7379,5726,9792,16559,348
23305,8066,10042,916,24104,5835,1358,11105,12025,9826,16026,5856,25073,18883,6754,1847,20638,12123,12368,11717
6940,23783,14670,12541,23262,14249,2598,5862,24397,23302,9993,13182,4311,18514,13822,5001,21440,1150,9765,19388
6786,8332,1434,17097,18197,7301,4967,3002,706,8719,15961,7453,6627,973,16287,24289,7387,3583,12099,11886
642,20027,13559,17012,7512,4394,10984,10472,16305,5112,15963,10246,12083,5839,12612,3124,930,17837,22901,6466
10141,24356,19277,20415,21293,5234,4657,15562,736,19452,13241,18788,12932,19841,23861,3241,9388,14430,7954,6131
6866,23100,12724,12070,20469,4941,1101,22881,12908,19862,4933,4634,17006,7390,23631,18543,20212,559,20682,15700
12151,9514,24979,6426,20252,14837,24471,8883,5806,18292,15057,10787,15563,24602,23096,20477,6361,23656,24096,4279
9042,13242,18130,11186,9820,5809,6298,1615,10735,5583,14763,6220,25333,13942,12760,2966,23767,11821,21717,22806
5588,8301,14962,7717,21420,2335,7300,24239,22001,15419,12097,16568,15342,15398,6036,24142,6800,20397,103,14626
2289,24571,2304,2871,23150,25345,13205,12643,23112,7096,16975,15593,12053,16961,1970,4537,15504,16716,8919,6147
2418,18519,22775,16375,16709,10829,8440,16050,441,10901,15160,25727,15680,10340,20132,6259,19222,24925,7516,8707
18204,4861,16097,4250,11612,18422,23829,25176,9033,22317,1363,112,15535,24531,1359,15082,11876,5894,17340,10783
25034,4664,25695,15611,24530,3628,1821,19510,17892,23433,765,3788,5631,5220,4605,4201,2085,20005,6244,23610
9672,1861,21689,5442,9128,5282,5390,4373,10623,3549,21665,20437,4052,6210,11464,17770,23324,2713,19784,17316
19642,6321,8779,16912,4807,17207,3152,25874,14618,14517,4430,754,21366,20942,15361,20571,511,22555,24788,11995
21768,1256,2530,5816,6728,19538,17033,6052,21015,17633,18167,16619,16988,3022,18931,4459,21520,22516,23541,12452
5104,16545,2714,21434,8847,3951,16221,25537,18742,20869,20784,4492,16590,12395,15397,11738,24087,5953,16227,22180
2888,13808,1191,25398,20154,10021,17104,49,14337,1091,3202,24414,2823,2751,21357,24941,16611,23570,7973,8699
6138,11258,7650,4537,693,17898,10804,24152,16968,3673,10807,11209,20054,18144,19565,11102,23167,19711,24256,21165
13756,10623,12256,10589,24279,24504,19068,6830,12608,4376,2579,25309,14216,14609,13988,17967,1571,930,3313,18557
1232,22273,7326,18970,9885,20217,24038,2278,4496,6025,23486,25857,15126,19152,17499,16345,1821,18884,1406,6773
3595,7726,16309,22568,9484,11200,1281,7881,7181,21888,20380,23846,8424,12334,10591,18719,24053,14786,20264,47
18592,2059,4924,25734,12547,1179,3588,13800,897,191,24279,23134,8943,7182,12241,19640,20963,1894,18676,1786
9235,1436,14478,12124,13917,22868,23888,1502,17570,24010,572,24710,3726,16653,17796,7987,3179,10379,4781,656
1895,10165,19275,5030,22738,2906,21682,13311,1453,11303,10769,8695,9657,14835,24407,12036,22426,14477,9732,14778
6066,2562,22069,8443,4772,16982,23717,4958,7177,283,9450,23482,13155,19912,19490,19675,2513,3144,23534,14107
2605,4398,17164,24752,13710,13741,18231,5106,21783,25725,2414,11048,20088,21381,8931,9231,19846,9650,17717,17868
21142,10239,16058,1074,7318,24889,6353,1141,11707,9091,3615,15888,12794,11611,5178,21037,5982,20215,22341,7051
9973,25851,25376,1500,4638,8233,7656,17788,4810,22121,23592,24059,3847,15234,8244,15707,16245,24952,6295,4414
14029,24508,22990,22578,12165,4269,17279,20095,13364,14616,22463,21198,17585,22631,7224,18711,18807,12656,18269,22849
7484,5011,19728,11662,16563,17210,8167,21388,3838,4941,20054,9097,11517,16615,16990,20777,9646,23419,6466,24496
7496,14096,1017,24923,8918,25542,858,6898,3112,18506,16359,7256,25665,24660,5837,6035,17043,14425,16563,4121
18805,13737,14866,6355,11089,18348,19249,9302,13762,21410,18325,18982,16327,3895,24457,15138,5253,23606,9439,3543
14217,21361,20439,17628,2563,25750,17293,7308,3026,1528,20270,22973,18738,25359,24839,6333,24103,12260,14597,24670
1888,6922,8997,13439,20733,19339,6576,20282,13287,11842,24582,10,6690,370,18908,7624,12117,12228,15387,2946
14999,17107,23367,21166,25287,15896,7678,6611,8897,24712,10183,17109,25865,13752,12678,16576,17468,8105,249,24468
7584,24550,12805,25567,18694,7344,12334,1180,9476,14311,21059,23722,8448,9742,4034,3555,10995,11262,647,23380
4887,25807,24367,12250,20341,20197,2202,15876,18030,4252,24878,7210,25241,19538,17390,2694,12603,13373,19705,21919
13384,10014,16988,19981,3488,5318,15246,12984,23966,9726,7572,7855,16295,16516,20452,3363,13867,22263,3230,24003
25253,16432,21808,7937,6141,21358,8627,3704,8254,19316,10875,25607,14626,10355,10006,12266,1257,3619,6319,4851
13867,25476,2287,25438,1612,19863,18104,21195,9230,23535,21471,5649,17897,14194,9465,17592,16345,216,17611,14121
24660,18375,11508,9035,3659,22368,25539,17570,25743,8446,8618,18763,19674,13849,4053,25643,21320,13704,2583,7855
13579,24556,4049,4414,10418,20868,25444,5917,11773,11767,25830,8781,21451,21010,2219,3455,5421,8371,16007,13188
8796,24727,18633,25632,15417,9268,22257,19360,9758,24669,10461,22306,5673,20149,7877,14579,20339,11174,15584,3893
3958,18915,21580,1915,22948,10938,5541,15440,16083,13307,25419,17067,11882,2960,16734,16243,20489,6859,1990,22570
24607,1197,7184,9479,5102,17158,4993,20151,19779,4544,21958,9040,10910,936,24970,346,5591,2195,15667,24819
23277,19772,17109,18774,16878,13418,24890,11156,5785,5182,25935,23607,3402,21782,8071,18297,18774,23191,19968,8009
19952,4175,18190,4089,18232,931,14748,25895,16761,11600,450,20537,12243,9194,560,19359,942,18096,4602,11032
9402,13965,18750,2918,25784,8631,98,16503,5629,21898,10493,16139,17503,16493,16309,23971,2034,18775,15482,5200
7234,22763,409,12676,10182,16568,22786,17474,14766,7666,20190,5634,25734,9356,5173,9552,10739,10936,6564,11760
15059,3819,9313,9616,11555,11432,9839,2842,8450,3284,17950,15027,3774,20065,9562,4414,25485,22200,19699,14586
19197,23642,19954,20336,15546,13056,24160,20819,2427,125,19366,25365,15548,10007,25558,628,22270,20341,14984,22236
22543,19155,22688,20393,16747,8484,24198,16060,21277,4094,23885,22210,1183,9565,8337,8897,15753,1432,9634,13814
13969,22994,6221,19789,3678,13497,13310,14349,1652,9669,12245,2105,13731,242,23130,23665,20609,11258,16431,20085
6551,24801,5709,15278,21896,11701,22395,10059,19236,13041,18489,17559,15235,10759,6770,23604,21824,14622,24296,4608
18761,23335,22762,17882,22440,8262,16339,7085,18321,24702,11729,25383,6618,2301,17744,15089,21604,12274,10626,9204
22487,17324,6622,9186,12319,16113,10463,3833,9333,17304,25565,5784,10429,700,4520,18138,1820,12885,18551,13395
1973,10079,25624,18777,15518,3888,17932,8891,18433,7461,3554,14034,5491,6691,551,25367,15233,22977,8920,6268
